,State Name,Year,Defining Parameter,AQI,Latitude,Longitude
0,Alabama,1980,CO,39.61276595744681,33.709144263829785,-86.79159742553192
1,Alabama,1980,NO2,64.72318339100346,34.67140101384083,-86.84466812456748
2,Alabama,1980,Ozone,68.37890625,33.4339924296875,-87.14372639843751
3,Alabama,1980,SO2,44.14463840399002,32.32548553865337,-87.60549098254364
4,Alabama,1981,CO,52.09722222222222,33.565278,-86.796389
5,Alabama,1981,NO2,42.10227272727273,34.530717,-86.967536
6,Alabama,1981,Ozone,60.91601976005646,33.48703671700777,-87.016325345801
7,Alabama,1981,SO2,77.45045045045045,31.62201227027027,-87.75624562162163
8,Alabama,1982,CO,48.2875,33.565278,-86.796389
9,Alabama,1982,NO2,41.57692307692308,34.530717,-86.96753600000001
10,Alabama,1982,Ozone,54.9689226519337,33.49189097582873,-87.01890229005525
11,Alabama,1982,SO2,68.43396226415095,31.05750745283019,-87.88731766037736
12,Alabama,1983,CO,51.69402985074627,33.565278,-86.796389
13,Alabama,1983,Ozone,59.5913140311804,33.06043690423162,-87.02256133853008
14,Alabama,1983,SO2,51.581673306772906,32.63842220717132,-87.41625894422312
15,Alabama,1984,CO,47.36206896551724,33.565278,-86.796389
16,Alabama,1984,Ozone,59.0958904109589,32.72965952359208,-86.92527971537291
17,Alabama,1984,SO2,37.40760869565217,33.26308825,-87.334250375
18,Alabama,1985,CO,38.12,33.565278,-86.796389
19,Alabama,1985,Ozone,56.5,32.697072065495206,-86.92973880511182
20,Alabama,1985,PM10,46.958333333333336,33.04341671666666,-86.89941824166667
21,Alabama,1985,SO2,32.00890868596882,33.79293706236081,-87.15287972828507
22,Alabama,1986,CO,47.57692307692308,33.565278,-86.796389
23,Alabama,1986,Ozone,65.19627085377822,32.89532731010795,-86.64631868792934
24,Alabama,1986,PM10,46.01058201058201,33.131290169312166,-86.83648157671958
25,Alabama,1986,SO2,41.86875,33.24258573958333,-87.31484430625001
26,Alabama,1987,CO,50.411764705882355,33.565278,-86.796389
27,Alabama,1987,Ozone,64.67738883632923,32.97907933301797,-86.87483334910124
28,Alabama,1987,PM10,45.53711790393013,33.17157781222707,-86.72164316593886
29,Alabama,1987,SO2,67.3,32.13817027272727,-87.6187305909091
30,Alabama,1988,CO,33.34782608695652,34.14275360869565,-86.77715573913044
31,Alabama,1988,Ozone,70.09813084112149,33.0427675411215,-86.84735133551402
32,Alabama,1988,PM10,35.34615384615385,33.43303433653846,-86.6308552548077
33,Alabama,1988,SO2,74.6390243902439,30.512624439024393,-88.12150265365854
34,Alabama,1989,CO,34.53521126760563,34.04995823239437,-86.78024635915493
35,Alabama,1989,Ozone,46.56558935361217,33.004358722433466,-86.86058687642586
