state,numcol,yieldpercol,totalprod,stocks,priceperlb,prodvalue,year,yeildpercol,CO,NO2,Ozone,PM10,PM2.5,SO2
Tennessee,7000.0,63.0,441000.0,88000.0,3.23,1424.0,2013,,6.0,34.03738317757009,41.19597277368123,25.0,41.94233233660829,30.31159420289855
Texas,106000.0,,6254000.0,1689000.0,2.1,13133.0,2013,59.0,5.5,37.58620689655172,43.993224167137214,58.28260869565217,41.77341086825747,50.91228070175438
Texas,116000.0,78.0,9048000.0,2081000.0,2.23,20177.0,2013,,5.5,37.58620689655172,43.993224167137214,58.28260869565217,41.77341086825747,50.91228070175438
Utah,30000.0,,1020000.0,92000.0,2.09,2132.0,2013,34.0,,32.94461538461538,54.05913503971757,48.5,60.51187084520418,29.4
Utah,29000.0,28.0,812000.0,130000.0,2.13,1730.0,2013,,,32.94461538461538,54.05913503971757,48.5,60.51187084520418,29.4
Vermont,3000.0,,153000.0,46000.0,3.89,595.0,2013,51.0,,15.75,37.79595588235294,,36.43055555555556,6.0
Vermont,3000.0,58.0,174000.0,61000.0,5.03,875.0,2013,,,15.75,37.79595588235294,,36.43055555555556,6.0
Virginia,5000.0,,175000.0,42000.0,4.5,788.0,2013,35.0,5.08,19.615847542627883,39.331641659311565,11.789473684210526,35.382689859991515,28.959183673469383
Virginia,6000.0,41.0,246000.0,57000.0,5.07,1245.0,2013,,5.08,19.615847542627883,39.331641659311565,11.789473684210526,35.382689859991515,28.959183673469383
Washington,69000.0,,2691000.0,1023000.0,2.3,6189.0,2013,39.0,10.666666666666666,13.666666666666666,34.69071310116086,31.525316455696203,31.920410043768715,
Washington,68000.0,44.0,2992000.0,1167000.0,2.48,7420.0,2013,,10.666666666666666,13.666666666666666,34.69071310116086,31.525316455696203,31.920410043768715,
West Virginia,6000.0,,276000.0,83000.0,3.66,1010.0,2013,46.0,5.0,,38.98149027052681,14.430555555555555,41.61827956989247,16.914653784219002
West Virginia,6000.0,34.0,186000.0,33000.0,4.04,751.0,2013,,5.0,,38.98149027052681,14.430555555555555,41.61827956989247,16.914653784219002
Wisconsin,59000.0,,3540000.0,1558000.0,2.38,8425.0,2013,60.0,,22.0,41.46568529938333,22.5,41.073773515308005,28.57107843137255
Wisconsin,53000.0,54.0,2862000.0,1030000.0,2.32,6640.0,2013,,,22.0,41.46568529938333,22.5,41.073773515308005,28.57107843137255
Wyoming,47000.0,,3102000.0,558000.0,2.11,6545.0,2013,66.0,,34.231884057971016,45.347434743474345,31.71105527638191,25.814713896457764,35.43939393939394
Wyoming,38000.0,61.0,2318000.0,255000.0,2.06,4775.0,2013,,,34.231884057971016,45.347434743474345,31.71105527638191,25.814713896457764,35.43939393939394
South Carolina,280000.0,87.0,24360000.0,2546000.0,2.09,50912.0,2013,,7.0,27.1,36.82413287738154,18.48,40.41024258760108,2.981884057971014
Alabama,7000.0,47.0,329000.0,13000.0,3.83,1260.0,2015,,,40.36363636363637,39.76570048309178,14.620689655172416,43.76782682512734,59.5
Arizona,26000.0,49.0,1274000.0,306000.0,2.03,2586.0,2015,,,36.36111111111112,50.412931376437925,36.731918238993714,37.73333333333333,97.87890625
Arkansas,24000.0,72.0,1728000.0,121000.0,2.06,3560.0,2015,,,28.517241379310345,37.31527377521614,,39.534715025906735,4.423387096774194
California,275000.0,30.0,8250000.0,1485000.0,2.03,16748.0,2015,,3.0,40.76158940397351,53.8991501907735,70.42838196286472,57.85663983903421,
Colorado,29000.0,51.0,1479000.0,399000.0,2.26,3343.0,2015,,7.0,44.59310344827586,48.52845382963493,18.444505494505496,38.05115511551155,54.892857142857146
Florida,220000.0,54.0,11880000.0,832000.0,1.97,12404.0,2015,,1.0,36.63636363636363,35.48032190497189,20.840855106888363,40.03139338324076,23.47632311977716
Georgia,69000.0,40.0,2760000.0,221000.0,2.43,6707.0,2015,,14.0,16.48,39.85092807424594,,39.28700657894737,39.44827586206897
Hawaii,14000.0,102.0,1428000.0,71000.0,1.91,2727.0,2015,,,10.076923076923077,33.86335403726708,23.9375,27.85372005044136,138.0027027027027
Idaho,89000.0,32.0,2848000.0,1082000.0,1.93,5497.0,2015,,20.0,29.01960784313725,41.00519031141869,21.173252279635257,34.032144429766625,11.519565217391303
Illinois,8000.0,51.0,408000.0,155000.0,4.66,1901.0,2015,,,41.65277777777778,38.83136432926829,55.08,47.04535864978903,8.09077598828697
Indiana,6000.0,53.0,318000.0,165000.0,3.23,1027.0,2015,,4.0,17.61038961038961,41.78268376911692,38.59574468085106,43.343974461292895,21.011566771819137
Iowa,36000.0,50.0,1800000.0,990000.0,2.2,3960.0,2015,,,25.0,39.49318364073777,28.2016632016632,43.19850948509485,19.891176470588235
Kansas,8000.0,36.0,288000.0,107000.0,3.5,1008.0,2015,,,30.57575757575757,38.08737060041408,19.674107142857142,43.13806706114399,48.88235294117647
Kentucky,5000.0,46.0,230000.0,55000.0,4.04,929.0,2015,,,25.44954128440367,40.45692141312185,17.0,41.95945945945946,7.832142857142857
Louisiana,44000.0,99.0,4356000.0,348000.0,1.95,8494.0,2015,,15.333333333333334,32.05434782608695,37.91337640583872,19.857142857142858,43.03996925441968,63.30769230769231
Massachusetts,10000.0,47.0,480000.0,47000.0,5.43,2552.0,2015,,,38.04918032786885,37.018014955812376,6.0,42.54130865829478,
Michigan,90000.0,58.0,5220000.0,1984000.0,2.44,12737.0,2015,,,43.333333333333336,42.14840749943529,53.7,39.23770781747435,12.137554585152838
Minnesota,122000.0,68.0,8296000.0,2157000.0,1.84,15265.0,2015,,,27.436893203883496,35.94802494802495,43.23076923076923,31.87733251758948,15.8
Mississippi,15000.0,83.0,1245000.0,87000.0,2.4,2988.0,2015,,,14.231707317073171,36.79212253829321,,40.65135356849877,21.77777777777778
Missouri,10000.0,52.0,520000.0,52000.0,3.55,1846.0,2015,,,30.7027027027027,40.68384982121573,34.83841463414634,40.85544373284538,15.211436170212766
Montana,146000.0,83.0,12118000.0,3757000.0,1.94,23509.0,2015,,2.9,26.321428571428573,36.94997339010112,26.882671480144403,39.50075187969925,30.43478260869565
Nebraska,57000.0,48.0,2736000.0,1450000.0,2.04,5581.0,2015,,19.0,,39.136752136752136,28.09366391184573,30.968992248062012,58.26086956521739
New Jersey,12000.0,27.0,324000.0,207000.0,4.2,1361.0,2015,,,36.78537360890302,43.25698802053623,57.8,46.71146545178436,14.125
New York,58000.0,62.0,3596000.0,899000.0,2.94,10572.0,2015,,2.0,41.07575757575758,37.88495713172252,,40.4364201796821,2.071428571428572
North Carolina,12000.0,45.0,540000.0,103000.0,4.51,2435.0,2015,,,30.46153846153846,42.734272300469485,2.0,37.15853322304935,3.063917525773196
North Dakota,490000.0,74.0,36260000.0,9428000.0,1.8,65268.0,2015,,,26.296296296296298,36.474197480698905,35.07692307692308,49.89728096676737,45.85714285714285
Ohio,17000.0,50.0,850000.0,270.0,3.6,9060.0,2015,,14.125,25.29437229437229,43.81109837944017,21.126543209876544,41.75839630562552,13.855619360131255
Oregon,71000.0,38.0,2698000.0,809000.0,2.43,6556.0,2015,,,26.52830188679245,40.11144578313253,34.25,33.15231284236153,
Pennsylvania,17000.0,53.0,901000.0,225000.0,3.62,3262.0,2015,,,38.41379310344828,42.00655180781364,25.08450704225352,51.85005149330587,37.4508547008547
South Dakota,14000.0,67.0,938000.0,38000.0,4.1,3846.0,2015,,,23.54054054054054,37.68044417026527,38.5709219858156,33.78783690393919,
South Carolina,290000.0,66.0,19140000.0,9379000.0,1.79,34261.0,2015,,,32.3,37.67549421857516,12.71875,40.11827956989247,10.416666666666666
Tennessee,4000.0,59.0,413000.0,78000.0,4.04,1669.0,2015,,4.5,29.74468085106383,41.15792379900607,41.59375,37.90134994807892,37.44701986754967
Texas,126000.0,66.0,8316000.0,1164000.0,2.1,17464.0,2015,,6.0,35.48618784530387,41.6544420911827,56.285714285714285,41.32329401853412,47.73770491803279
Utah,27000.0,42.0,1134000.0,147000.0,1.92,2177.0,2015,,,36.26900584795322,47.40323014804845,55.142857142857146,40.53810623556582,
Vermont,5000.0,52.0,260000.0,62000.0,4.23,1100.0,2015,,,14.186440677966102,36.67259786476868,,35.834470989761094,
Virginia,6000.0,38.0,228000.0,50000.0,5.53,1261.0,2015,,5.65,19.15318230852212,40.49315068493151,10.954802259887003,35.90962904498816,25.47058823529412
Washington,73000.0,44.0,3212000.0,1221000.0,1.8,5782.0,2015,,,43.48717948717949,39.00436046511628,34.9496855345912,30.720769961977187,
West Virginia,5000.0,35.0,175000.0,32000.0,4.44,777.0,2015,,4.5,,40.454420522217134,13.101522842639596,39.92958927074602,15.189456342668864
Wisconsin,52000.0,67.0,2484000.0,1603000.0,2.43,8466.0,2015,,,30.85,39.9625,25.142857142857142,36.82449494949495,28.024570024570025
Wyoming,38000.0,77.0,2946000.0,146000.0,1.9,5559.0,2015,,1.0,35.9,43.25,29.69461827284105,37.6525,54.6
Alabama,7000.0,52.0,364000.0,33000.0,3.37,1227.0,2016,,,41.25,42.78481012658228,13.955223880597014,41.98549946294308,14.9
Arizona,27000.0,46.0,1242000.0,261000.0,1.99,2472.0,2016,,,50.41176470588236,48.69577352472089,40.57865557865558,43.86792452830189,102.49248120300751
Arkansas,24000.0,69.0,1656000.0,99000.0,1.84,3047.0,2016,,,28.846153846153847,37.78638110928061,,39.17222820236814,4.08130081300813
California,310000.0,36.0,11160000.0,2009000.0,2.0,22320.0,2016,,,44.53469387755102,53.81060860793544,91.9885452462772,52.26241610738255,
Colorado,32000.0,40.0,1280000.0,282000.0,2.17,2778.0,2016,,11.0,49.09818181818182,49.38655967903711,19.45010615711253,32.57794676806083,54.10526315789474
Florida,215000.0,50.0,10750000.0,538000.0,2.44,26230.0,2016,,1.25,38.75,38.28922295151387,21.056306306306308,40.38821672803788,22.652631578947368
Georgia,96000.0,39.0,3744000.0,899000.0,2.69,10071.0,2016,,,36.51063829787234,44.54031413612565,,38.45479768786127,33.98473282442748
Hawaii,16000.0,113.0,1808000.0,127000.0,2.31,4176.0,2016,,,16.203389830508474,29.31560283687943,24.761904761904763,22.059701492537314,150.0924369747899
Idaho,97000.0,34.0,3298000.0,1253000.0,1.72,5673.0,2016,,,29.041666666666668,40.66616084977238,23.444444444444443,29.36901763224181,11.217391304347826
Illinois,10000.0,48.0,480000.0,77000.0,5.39,2587.0,2016,,,39.325581395348834,40.5105077180584,49.0625,42.60184682237914,7.077809798270893
Indiana,7000.0,62.0,434000.0,208000.0,3.36,1458.0,2016,,2.0,18.83870967741936,44.4670632297863,36.833333333333336,37.600173460537725,12.575539568345324
Iowa,37000.0,48.0,1776000.0,746000.0,2.07,3676.0,2016,,,22.125,39.71439936356404,24.75206611570248,40.77619834710744,7.174545454545455
Kansas,7000.0,48.0,336000.0,54000.0,2.97,998.0,2016,,,30.1875,37.39352226720648,22.172268907563023,38.935817805383024,1.0
Kentucky,5000.0,46.0,230000.0,48000.0,4.02,925.0,2016,,1.0,27.48275862068965,41.54839288920812,12.782608695652174,42.39958875942426,2.0281124497991967
Louisiana,50000.0,86.0,4300000.0,301000.0,1.93,8299.0,2016,,,32.11842105263158,38.11636589919104,36.1,42.06463036741921,63.92
Massachusetts,12000.0,34.0,408000.0,65000.0,3.21,1310.0,2016,,,33.712765957446805,38.12245475113122,46.0,38.50275735294117,
Michigan,89000.0,60.0,5340000.0,1709000.0,2.25,12015.0,2016,,,49.333333333333336,43.61315240083508,57.75862068965517,34.74250299880048,7.852760736196319
Minnesota,124000.0,59.0,7316000.0,1390000.0,1.64,11998.0,2016,,8.0,26.475806451612904,33.07152145643693,41.64890282131662,27.09359296482412,31.83333333333333
Mississippi,19000.0,85.0,1615000.0,113000.0,1.74,2810.0,2016,,,13.03448275862069,38.96368286445013,,38.0823754789272,0.3478260869565217
Missouri,8000.0,62.0,496000.0,30000.0,2.18,1081.0,2016,,,30.776315789473685,41.60848287112561,31.0752688172043,35.825493171471926,6.142307692307693
Montana,159000.0,77.0,12243000.0,3183000.0,1.75,21425.0,2016,,12.0,37.11538461538461,35.640915593705294,22.50414937759336,33.1188486536676,12.98076923076923
Nebraska,48000.0,46.0,2208000.0,640000.0,1.88,4151.0,2016,,,,38.04459459459459,26.400552486187845,28.888665997993986,46.17391304347826
New Jersey,12000.0,27.0,324000.0,198000.0,6.69,2168.0,2016,,6.0,36.11190476190476,43.480074142724746,60.09090909090909,43.85535617183252,62.75
New York,64000.0,57.0,3648000.0,1167000.0,3.2,11674.0,2016,,2.0,38.4054054054054,39.3396501457726,,35.16023007395234,5.677966101694915
North Carolina,12000.0,37.0,444000.0,89000.0,4.61,2047.0,2016,,,27.966666666666665,42.8117944147356,11.129186602870814,36.78846737481032,4.2913669064748206
North Dakota,485000.0,78.0,37830000.0,6809000.0,1.73,65446.0,2016,,,32.55,32.63277249451353,29.363636363636363,39.80893300248139,40.21951219512195
Ohio,15000.0,79.0,1185000.0,664000.0,3.84,4550.0,2016,,6.75,19.74074074074074,45.3086271567892,15.83783783783784,37.389048991354464,7.63871635610766
Oregon,74000.0,35.0,2590000.0,622000.0,2.06,5335.0,2016,,,26.24590163934426,34.5124826629681,27.666666666666668,26.96939113170086,
Pennsylvania,19000.0,50.0,950000.0,266000.0,3.15,2993.0,2016,,,36.18367346938776,41.79017806510151,17.24390243902439,48.69598906107566,16.820568927789935
South Dakota,16000.0,45.0,720000.0,36000.0,4.5,3240.0,2016,,,23.06,36.967168998923576,31.90232558139535,27.06710775047259,
South Carolina,280000.0,71.0,19880000.0,12127000.0,1.74,34591.0,2016,,,27.83333333333333,40.10673575129534,18.428571428571427,40.48463508322664,0.4
Tennessee,6000.0,55.0,330000.0,69000.0,4.78,1577.0,2016,,8.0,31.897435897435894,44.66595744680851,32.791666666666664,36.11315336013785,32.4240506329114
Texas,133000.0,70.0,9310000.0,2607000.0,1.96,18248.0,2016,,,37.47953216374269,39.571007474471,50.15384615384615,38.743196092114445,22.310897435897434
Utah,31000.0,32.0,992000.0,169000.0,1.91,1895.0,2016,,,37.97752808988764,47.80465644520159,49.92307692307692,45.75476190476191,
Vermont,6000.0,52.0,312000.0,69000.0,2.82,880.0,2016,,,18.08333333333333,35.98732718894009,,29.883435582822084,
Virginia,5000.0,38.0,190000.0,30000.0,5.82,1106.0,2016,,4.285714285714286,18.950901803607213,40.457124842370746,11.214285714285714,32.70106907894737,12.2
Washington,84000.0,35.0,2940000.0,412000.0,1.88,5527.0,2016,,14.0,36.94017094017094,35.33290239172592,22.04424778761062,25.470129558541267,
West Virginia,5000.0,32.0,160000.0,43000.0,3.73,597.0,2016,,4.882352941176471,,39.85810205908684,16.35757575757576,36.30863121185702,10.85494880546075
Wisconsin,54000.0,62.0,3348000.0,1205000.0,2.44,8169.0,2016,,,33.27777777777778,40.05326004548901,22.0,33.21561017680035,15.438829787234043
Wyoming,40000.0,68.0,2720000.0,190000.0,1.76,4787.0,2016,,,34.6,42.63724624889674,28.299065420560748,38.36758893280632,27.692307692307693
Alabama,7000.0,45.0,315000.0,22000.0,2.55,907.0,2017,,,31.5,38.670653566851776,10.43859649122807,43.1993987975952,26.23
Arizona,22000.0,40.0,880000.0,97000.0,1.99,1751.0,2017,,,50.45,53.0391061452514,40.788129744651485,44.21443736730361,100.16342412451364
Arkansas,29000.0,68.0,1972000.0,197000.0,1.97,3885.0,2017,,,31.88888888888889,38.43745949449125,,40.67687074829932,
California,335000.0,41.0,13735000.0,2198000.0,2.16,29668.0,2017,,,44.21800947867298,55.898324616612,71.30885529157668,58.08792389136106,101.0
Colorado,33000.0,43.0,1419000.0,284000.0,2.09,2966.0,2017,,,47.27314814814815,51.09715994020927,20.17563388991961,36.117919075144506,55.66666666666666
Florida,205000.0,43.0,8815000.0,529000.0,2.34,20892.0,2017,,4.75,39.52272727272727,37.80802163136548,20.460759493670885,41.95034013605442,18.59398496240601
Georgia,99000.0,32.0,3168000.0,190000.0,3.0,9504.0,2017,,,35.05714285714286,39.59233997901365,117.5,39.12658525129169,20.0
Hawaii,19000.0,131.0,2489000.0,25000.0,1.53,3808.0,2017,,7.0,11.792682926829269,29.585271317829456,,20.832611832611832,128.93144208037825
Idaho,95000.0,44.0,4180000.0,1045000.0,1.79,7482.0,2017,,54.333333333333336,38.6,42.85394736842105,27.0,37.03061581525542,12.296470588235294
Illinois,11000.0,46.0,506000.0,167000.0,5.09,2576.0,2017,,,31.952380952380956,42.47677672076105,54.16666666666666,44.6548463356974,9.872152828802353
Indiana,8000.0,52.0,416000.0,158000.0,3.61,1502.0,2017,,3.0,25.65714285714286,41.64643528808343,39.078947368421055,38.22812793979304,8.272727272727273
Iowa,35000.0,58.0,2030000.0,1035000.0,2.26,4588.0,2017,,,42.0,39.87983134223472,27.750716332378225,42.14011647824597,11.204225352112676
Kansas,7000.0,79.0,553000.0,260000.0,4.03,2229.0,2017,,,30.428571428571427,37.4423676012461,21.86962750716332,41.782805429864254,
Kentucky,5000.0,38.0,190000.0,42000.0,4.13,785.0,2017,,,25.473684210526315,39.98798689479432,13.045454545454543,41.48673785738891,12.13265306122449
Louisiana,43000.0,81.0,3483000.0,279000.0,1.93,6722.0,2017,,,30.39,37.1811320754717,17.4,42.38829100301334,11.552083333333334
Massachusetts,12000.0,33.0,396000.0,51000.0,5.0,1980.0,2017,,,25.666666666666668,38.613649677797305,,42.40710156895128,
Michigan,87000.0,45.0,3915000.0,822000.0,2.42,9474.0,2017,,,44.71428571428572,40.7028034066714,53.629629629629626,35.99468791500664,11.61904761904762
Minnesota,126000.0,62.0,7812000.0,1016000.0,1.93,15077.0,2017,,1.0,26.57758620689655,35.60418006430868,45.08588957055215,30.860349127182044,16.083333333333332
Mississippi,18000.0,86.0,1548000.0,124000.0,1.82,2817.0,2017,,,14.247191011235955,36.76791443850267,,38.30349531116794,0.6666666666666666
Missouri,8000.0,65.0,520000.0,57000.0,3.7,1924.0,2017,,,32.74766355140187,42.88440009734729,31.73684210526316,37.76546681664792,11.614881439084218
Montana,145000.0,72.0,10440000.0,2506000.0,2.21,23072.0,2017,,3.0,18.681818181818183,37.80693333333333,21.42910447761194,47.27750138197899,27.33333333333333
Nebraska,42000.0,63.0,2646000.0,423000.0,1.91,5054.0,2017,,,,38.65643274853801,25.74083769633508,33.43008678881389,22.504504504504503
New Jersey,13000.0,28.0,364000.0,167000.0,8.74,3181.0,2017,,,36.911904761904765,40.23412204234122,,44.0373019928462,
New York,57000.0,56.0,3192000.0,766000.0,3.03,9672.0,2017,,2.0,39.13207547169812,37.59831585167676,19.0,34.91693037974684,25.64018691588785
North Carolina,11000.0,41.0,451000.0,99000.0,4.58,2066.0,2017,,,29.05263157894737,40.89333333333333,10.423469387755102,35.61970613656007,13.891089108910892
North Dakota,455000.0,74.0,33670000.0,4377000.0,1.91,64310.0,2017,,,28.08333333333333,36.01398601398601,31.34042553191489,42.908839779005525,43.05
Ohio,15000.0,73.0,1095000.0,657000.0,3.24,3548.0,2017,,4.8,17.065420560747665,42.19083762537273,13.588235294117649,38.42390267175573,6.68641975308642
Oregon,78000.0,40.0,3120000.0,998000.0,2.1,655.0,2017,,,27.0377358490566,40.060435132957295,33.0,36.76313796759049,
Pennsylvania,16000.0,46.0,736000.0,117000.0,3.51,2583.0,2017,,,34.33870967741935,39.78585657370518,12.943396226415096,48.94652509652509,20.54609929078014
South Dakota,255000.0,57.0,14535000.0,27000.0,2.07,30087.0,2017,,,19.433333333333334,37.84077461000538,33.8581560283688,29.004901960784316,
South Carolina,16000.0,34.0,544000.0,6541000.0,2.7,1469.0,2017,,,33.111111111111114,38.0110513739546,11.75609756097561,38.30939226519337,2.083333333333333
Tennessee,7000.0,41.0,287000.0,75000.0,4.57,1312.0,2017,,,35.5,41.83071203889048,12.850746268656716,33.898022249690975,37.22145328719724
Texas,120000.0,66.0,7920000.0,2297000.0,2.17,17186.0,2017,,6.0,35.22292993630573,41.41048084574287,55.285714285714285,38.77534302682777,20.98539802166745
Utah,27000.0,31.0,837000.0,67000.0,2.08,1741.0,2017,,,33.26712328767123,51.74154010125233,57.76470588235294,52.0187265917603,
Vermont,7000.0,54.0,378000.0,144000.0,4.02,1520.0,2017,,2.5,12.444444444444445,36.3210332103321,9.0,31.149870801033597,
Virginia,6000.0,35.0,210000.0,46000.0,5.77,1212.0,2017,,4.523809523809524,18.391578947368423,39.53375771604938,9.994791666666666,33.29232283464567,24.4271186440678
Washington,77000.0,45.0,3465000.0,1594000.0,2.44,8455.0,2017,,,34.367924528301884,39.6769578313253,20.0448717948718,33.08073309360863,52.00537634408602
West Virginia,6000.0,40.0,240000.0,50000.0,3.93,943.0,2017,,,,37.86122448979592,15.02547770700637,39.6748031496063,12.690547263681593
Wisconsin,53000.0,56.0,2968000.0,683000.0,2.82,8370.0,2017,,,31.428571428571427,39.68940870695257,14.0,33.99199246349505,10.0763723150358
Wyoming,39000.0,53.0,2067000.0,186000.0,1.61,3328.0,2017,,,30.717391304347824,45.38217282830574,30.020661157024797,48.44859813084112,25.753731343283583
Alabama,6000.0,,270000.0,12000.0,3.57,964.0,2018,45.0,,34.0,39.3281045751634,38.2,39.869461648404005,16.211640211640212
Arizona,24000.0,,312000.0,109000.0,2.82,2572.0,2018,38.0,,47.53333333333333,52.49519230769231,42.58953574060428,42.14498933901919,86.34574468085107
Arkansas,28000.0,,1400000.0,84000.0,1.87,2618.0,2018,50.0,,33.375,38.23776223776224,,39.663216011042095,
California,335000.0,,13735000.0,3022000.0,2.06,28294.0,2018,41.0,3.0,41.8394495412844,53.81557031907926,54.748717948717946,61.66639455782313,40.0
Colorado,31000.0,,1488000.0,283000.0,2.02,3006.0,2018,48.0,5.0,47.169082125603865,53.45132265610941,20.12101910828025,39.698669201520914,
Florida,215000.0,,10535000.0,737000.0,2.4,25284.0,2018,49.0,3.333333333333333,40.46428571428572,37.25300563889776,20.7905604719764,39.16447368421053,11.909090909090908
Georgia,98000.0,,3332000.0,200000.0,2.79,9296.0,2018,34.0,13.0,28.3943661971831,39.084369929691725,11.666666666666666,36.4021199819576,32.02040816326531
Hawaii,17000.0,,1751000.0,18000.0,1.82,3204.0,2018,103.0,,13.988095238095235,30.51867219917013,15.0,23.0234375,124.27099236641222
Idaho,96000.0,,2976000.0,655000.0,1.96,5833.0,2018,31.0,12.333333333333334,,40.76056338028169,25.376963350785346,33.113584172407705,13.982213438735178
Illinois,11000.0,,451000.0,108000.0,5.01,2260.0,2018,41.0,3.0,22.273885350318476,41.616844143272026,52.46666666666667,46.17075038284839,8.240088105726873
Indiana,7000.0,,322000.0,106000.0,3.75,1208.0,2018,46.0,,34.416666666666664,38.30099403578529,41.92857142857143,41.80755829536317,5.236286919831223
Iowa,38000.0,,1862000.0,1005000.0,2.35,4376.0,2018,49.0,,27.0,41.59884836852207,34.369369369369366,41.60270078180526,45.125
Kansas,5000.0,,365000.0,95000.0,3.0,1095.0,2018,73.0,,26.153846153846157,38.82741116751269,21.33333333333333,42.86493860845839,3.0
Kentucky,4000.0,,164000.0,34000.0,5.42,889.0,2018,41.0,1.0,18.77027027027027,39.59737377473645,14.333333333333334,40.369431365447305,12.297029702970296
Louisiana,45000.0,,3735000.0,260000.0,1.9,7097.0,2018,83.0,,28.90909090909091,36.87446717817562,25.0,41.982070089649554,12.112820512820512
Massachusetts,12000.0,,384000.0,92000.0,2.68,1029.0,2018,32.0,,25.346666666666668,37.8421052631579,,42.15309932785661,
Michigan,92000.0,,4048000.0,729000.0,2.37,9594.0,2018,44.0,,37.888888888888886,40.99325403870051,27.76595744680851,36.84997588036662,12.581261950286809
Minnesota,119000.0,,7259000.0,1161000.0,1.88,19647.0,2018,61.0,44.75,29.25609756097561,36.96899514381771,41.75945945945946,31.91818421747163,54.0
Mississippi,20000.0,,1740000.0,70000.0,2.05,3567.0,2018,87.0,,29.5,39.57617411225659,,39.539107950872655,1.0
Missouri,9000.0,,405000.0,36000.0,2.58,1045.0,2018,45.0,,31.299065420560748,43.79332643559234,27.27,36.32457983193277,20.43558776167472
Montana,160000.0,,14720000.0,3680000.0,1.92,28262.0,2018,92.0,,16.11111111111111,38.554910498306725,18.885106382978723,36.67671078569417,9.115384615384617
Nebraska,40000.0,,2360000.0,850000.0,1.99,4696.0,2018,59.0,,,37.67052767052767,17.770773638968482,32.8,7.786516853932584
New Jersey,13000.0,,403000.0,165000.0,7.35,2962.0,2018,31.0,10.6,35.4987012987013,41.49171270718232,,42.576054955839055,
New York,56000.0,,2688000.0,833000.0,3.36,8978.0,2018,48.0,2.0,37.976331360946745,37.8263868065967,,35.004449388209125,25.480861244019135
North Carolina,10000.0,,330000.0,63000.0,5.55,1832.0,2018,33.0,2.5,24.166666666666668,41.29409164579343,10.194630872483222,33.06607407407407,12.728125
North Dakota,530000.0,,38160000.0,4579000.0,1.88,71741.0,2018,72.0,2.0,25.09523809523809,36.45003756574005,23.43243243243243,41.54296388542964,48.18918918918919
Ohio,14000.0,,1022000.0,491000.0,3.61,3689.0,2018,79.0,2.614678899082569,17.914473684210527,43.24428969359332,14.986254295532646,39.18489110707804,6.736486486486487
Oregon,93000.0,,3255000.0,1009000.0,2.22,7226.0,2018,95.0,,24.442857142857143,35.77189781021898,28.928571428571427,35.95428742157156,
Pennsylvania,19000.0,,836000.0,309000.0,3.73,3118.0,2018,44.0,,29.785714285714285,38.211487676056336,13.058823529411764,45.90670883216625,15.624378109452737
South Dakota,255000.0,,11985000.0,5154000.0,1.98,23730.0,2018,47.0,,22.75,38.629629629629626,34.9168765743073,29.4206008583691,
South Carolina,16000.0,,768000.0,15000.0,3.04,2335.0,2018,48.0,,31.444444444444443,37.15787821720025,10.214285714285714,35.6875,0.125
Tennessee,7000.0,,322000.0,84000.0,3.99,1285.0,2018,46.0,,29.86842105263158,41.71199541941025,,32.540084388185655,28.9488188976378
Texas,132000.0,,7392000.0,1035000.0,2.06,15228.0,2018,56.0,3.0,33.84939759036145,40.28918548939083,55.45454545454545,41.5893536121673,17.93697632058288
Utah,26000.0,,1066000.0,75000.0,2.09,2228.0,2018,41.0,,35.84444444444444,53.06563981042654,51.78947368421053,49.45363408521303,
Vermont,7000.0,,336000.0,94000.0,3.66,1230.0,2018,48.0,3.0,36.0,36.04522613065327,,34.169082125603865,
Virginia,4000.0,,160000.0,35000.0,6.83,1093.0,2018,40.0,3.4285714285714284,17.963182897862232,38.2879049262028,9.170854271356784,32.762770137524555,6.637333333333333
Washington,77000.0,,3311000.0,563000.0,2.11,6986.0,2018,43.0,,33.47402597402598,38.08015564202335,20.03333333333333,31.5188679245283,52.15384615384615
West Virginia,6000.0,,222000.0,38000.0,4.16,924.0,2018,37.0,6.0,,36.81326781326781,15.065868263473051,36.50710479573712,12.251491901108269
Wisconsin,51000.0,,2295000.0,711000.0,2.76,6334.0,2018,45.0,,31.94117647058824,41.613697253851306,16.75,39.10976627712855,10.942307692307692
Wyoming,39000.0,,2184000.0,175000.0,1.89,4128.0,2018,56.0,,23.630434782608692,44.758556701030926,32.95460614152203,51.24812030075188,26.6875
Alabama,7000.0,42.0,294000.0,44000.0,3.38,994.0,2019,,,49.0,41.16389244558258,29.11111111111111,40.72641509433962,12.210191082802549
Arizona,23000.0,46.0,1058000.0,201000.0,2.04,2158.0,2019,,,41.25,50.04647983595352,37.47727272727273,40.21584158415842,85.59615384615384
Arkansas,20000.0,55.0,1100000.0,176000.0,1.65,1815.0,2019,,,31.9,37.75205047318612,,40.03158705701079,
California,335000.0,48.0,16080000.0,3216000.0,1.6,25728.0,2019,,22.166666666666668,40.34183673469388,48.54414720890676,86.79634831460675,47.59137104506232,
Colorado,32000.0,46.0,1472000.0,500000.0,2.34,3444.0,2019,,4.5,44.89385474860335,48.25788900979325,17.854545454545455,34.42329020332717,71.0
Florida,205000.0,45.0,3225000.0,830000.0,2.46,22694.0,2019,,2.0,35.15151515151515,37.421744324970135,19.83377308707124,39.91306520109917,12.072368421052632
